Symbol,Name,Country,IPO Year,Exchange,Cleaned Symbol
SAIC,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION Common Stock,,,NYSE,SAIC
SAIL,SailPoint Technologies Holdings Inc. Common Stock,United States,2017,NYSE,SAIL
SAK,Saratoga Investment Corp 7.25% Notes due 2025,United States,2020,NYSE,SAK
SAM,Boston Beer Company Inc. (The) Common Stock,United States,,NYSE,SAM
SAN,Banco Santander S.A. Sponsored ADR (Spain),Spain,,NYSE,SAN
SAND          ,Sandstorm Gold Ltd. Ordinary Shares (Canada),Canada,,NYSE,SAND          
SAP,SAP  SE ADS,Germany,,NYSE,SAP
SAR,Saratoga Investment Corp New,United States,,NYSE,SAR
SAVE,Spirit Airlines Inc. Common Stock,United States,,NYSE,SAVE
SB,Safe Bulkers Inc Common Stock ($0.001 par value),Monaco,2008,NYSE,SB
SB^C,Safe Bulkers Inc Cumulative Redeemable Perpetual Preferred Series C (Marshall Islands),Monaco,,NYSE,SB.C
SB^D,Safe Bulkers Inc Perpetual Preferred Series D (Marshall Islands),Monaco,,NYSE,SB.D
SBBA,Scorpio Tankers Inc. 7.00% Senior Notes due 2025,Monaco,2020,NYSE,SBBA
SBH,Sally Beauty Holdings Inc. (Name to be changed from Sally Holdings Inc.) Common Stock,United States,,NYSE,SBH
SBI,Western Asset Intermediate Muni Fund Inc Common Stock,United States,1992,NYSE,SBI
SBII,Sandbridge X2 Corp. Class A Common Stock,,2021,NYSE,SBII
SBOW,SilverBow Resorces Inc. Common Stock,,,NYSE,SBOW
SBR,Sabine Royalty Trust Common Stock,United States,,NYSE,SBR
SBS,Companhia de saneamento Basico Do Estado De Sao Paulo - Sabesp American Depositary Shares (Each repstg 250 Common Shares),Brazil,2002,NYSE,SBS
SBSW,D/B/A Sibanye-Stillwater Limited ADS,,,NYSE,SBSW
SC,Santander Consumer USA Holdings Inc. Common Stock,,2014,NYSE,SC
SCCO,Southern Copper Corporation Common Stock,United States,,NYSE,SCCO
SCD,LMP Capital and Income Fund Inc. Common Stock,United States,2004,NYSE,SCD
SCE^G,SCE Trust II Trust Preferred Securities,United States,,NYSE,SCE.G
SCE^H,SCE Trust III Fixed/Floating Rate Trust Preference Securities,United States,,NYSE,SCE.H
SCE^J,Southern California Edison Company 5.375% Fixed-to-Floating Rate Trust Preference Securities,United States,,NYSE,SCE.J
SCE^K,Southern California Edison Company 5.45% Fixed-to-Floating Rate Trust Preference Securities,United States,,NYSE,SCE.K
SCE^L,SCE TRUST VI,United States,,NYSE,SCE.L
SCHW,Charles Schwab Corporation (The) Common Stock,United States,,NYSE,SCHW
SCHW^D,The Charles Schwab Corporation Depositary Shares each representing 1/40th interest in a share of 5.95% Non-Cumulative Perpetual Preferred Stock Series D,United States,,NYSE,SCHW.D
SCHW^J,The Charles Schwab Corporation Depositary Shares Each Representing a 1/40th Interest in a Share of 4.450% Non-Cumulative Perpetual Preferred Stock Series J,United States,,NYSE,SCHW.J
SCI,Service Corporation International Common Stock,United States,,NYSE,SCI
SCL,Stepan Company Common Stock,United States,,NYSE,SCL
SCM,Stellus Capital Investment Corporation Common Stock,United States,2012,NYSE,SCM
SCPE,SC Health Corporation Class A Ordinary Shares,,2019,NYSE,SCPE
SCS,Steelcase Inc. Common Stock,United States,1998,NYSE,SCS
SCU,Sculptor Capital Management Inc. Class A Common Stock,United States,,NYSE,SCU
SCVX,SCVX Corp. Class A Ordinary Shares,,2020,NYSE,SCVX
SCX,L.S. Starrett Company (The) Common Stock,United States,,NYSE,SCX
SD,SandRidge Energy Inc. Common Stock,,2016,NYSE,SD
SDHY,PGIM Short Duration High Yield Opportunities Fund Common Shares,,2020,NYSE,SDHY
SE,Sea Limited American Depositary Shares each representing one Class A Ordinary Share,United States,2017,NYSE,SE
SEAH,Sports Entertainment Acquisition Corp. Class A Common Stock,United States,2020,NYSE,SEAH
SEAS,SeaWorld Entertainment Inc. Common Stock,United States,2013,NYSE,SEAS
SEE,Sealed Air Corporation Common Stock,United States,,NYSE,SEE
SEM,Select Medical Holdings Corporation Common Stock,United States,2009,NYSE,SEM
SEMR,SEMrush Holdings Inc. Class A Common Stock,,2021,NYSE,SEMR
SF,Stifel Financial Corporation Common Stock,United States,,NYSE,SF
SF^A,Stifel Financial Corporation Depositary Shares each representing a 1/1000th interest in a share of 6.25% Non-Cumulative Preferred Stock Series A,United States,,NYSE,SF.A
SF^B,Stifel Financial Corporation Depositary Shares Each Representing 1/1000th  Interest in a Share of 6.25% Non-Cumulative  Preferred Stock Series B,United States,,NYSE,SF.B
SF^C,Stifel Financial Corporation Depositary Shares Each Representing 1/1000th Interest in a Share of 6.125% Non Cumulative Preferred Stock Series C,United States,,NYSE,SF.C
SFB,Stifel Financial Corporation 5.20% Senior Notes due 2047,United States,2017,NYSE,SFB
SFBS,ServisFirst Bancshares Inc. Common Stock,United States,,NYSE,SFBS
SFE,Safeguard Scientifics Inc. New Common Stock,United States,,NYSE,SFE
SFL,SFL Corporation Ltd,Bermuda,,NYSE,SFL
SFTW,Osprey Technology Acquisition Corp. Class A Common Stock,,2019,NYSE,SFTW
SFUN,Fang Holdings Limited American Depositary Shares (Each representing Four Class A Ordinary Shares HK$1.00 par value),China,2010,NYSE,SFUN
SGFY,Signify Health Inc. Class A Common Stock,,2021,NYSE,SGFY
SGU,Star Group L.P. Common Stock,United States,,NYSE,SGU
SHAK,Shake Shack Inc. Class A Common Stock,United States,2015,NYSE,SHAK
SHG,Shinhan Financial Group Co Ltd American Depositary Shares,South Korea,,NYSE,SHG
SHI,SINOPEC Shangai Petrochemical Company Ltd. Common Stock,China,,NYSE,SHI
SHLX,Shell Midstream Partners L.P. Common Units representing Limited Partner Interests,United States,2014,NYSE,SHLX
SHO,Sunstone Hotel Investors Inc. Sunstone Hotel Investors Inc. Common Shares,United States,2004,NYSE,SHO
SHO^F,Sunstone Hotel Investors Inc. 6.450% Series F Cumulative Redeemable Preferred Stock,United States,,NYSE,SHO.F
SHO^H,Sunstone Hotel Investors Inc. 6.125% Series H Cumulative Redeemable Preferred Stock,United States,,NYSE,SHO.H
SHO^I,Sunstone Hotel Investors Inc.,United States,,NYSE,SHO.I
SHOP,Shopify Inc. Class A Subordinate Voting Shares,Canada,2015,NYSE,SHOP
SHW,Sherwin-Williams Company (The) Common Stock,United States,,NYSE,SHW
SI,Silvergate Capital Corporation Class A Common Stock,United States,2019,NYSE,SI
SID,Companhia Siderurgica Nacional S.A. Common Stock,Brazil,,NYSE,SID
SIG,Signet Jewelers Limited Common Shares,Bermuda,,NYSE,SIG
SII,Sprott Inc. Common Shares,,2020,NYSE,SII
SITC,SITE Centers Corp. Common Stock,United States,,NYSE,SITC
SITC^A,SITE Centers Corp. 6.375% Class A Preferred Shares,United States,,NYSE,SITC.A
SITE,SiteOne Landscape Supply Inc. Common Stock,United States,2016,NYSE,SITE
SIX,Six Flags Entertainment Corporation New Common Stock,United States,,NYSE,SIX
SJI,South Jersey Industries Inc. Common Stock,United States,,NYSE,SJI
SJIJ,South Jersey Industries Inc. 5.625% Junior Subordinated Notes due 2079,United States,2019,NYSE,SJIJ
SJIV,South Jersey Industries Inc. Corporate Units,United States,2021,NYSE,SJIV
SJM,J.M. Smucker Company (The) New Common Stock,United States,,NYSE,SJM
SJR,Shaw Communications Inc. Common Stock,Canada,,NYSE,SJR
SJT,San Juan Basin Royalty Trust Common Stock,United States,,NYSE,SJT
SJW,SJW Group Common Stock (DE),United States,,NYSE,SJW
SKIL,Skillsoft Corp. Class A Common Stock,,2019,NYSE,SKIL
SKLZ,Skillz Inc. Class A Common Stock,,2020,NYSE,SKLZ
SKM,SK Telecom Co. Ltd. Common Stock,South Korea,,NYSE,SKM
SKT,Tanger Factory Outlet Centers Inc. Common Stock,United States,1993,NYSE,SKT
SKX,Skechers U.S.A. Inc. Common Stock,United States,1999,NYSE,SKX
SKY,Skyline Champion Corporation Common Stock,United States,,NYSE,SKY
SLAC,Social Leverage Acquisition Corp I Class A Common Stock,,2021,NYSE,SLAC
SLB,Schlumberger N.V. Common Stock,France,,NYSE,SLB
SLCA,U.S. Silica Holdings Inc. Common Stock,United States,2012,NYSE,SLCA
SLF,Sun Life Financial Inc. Common Stock,Canada,,NYSE,SLF
SLG,SL Green Realty Corp Common Stock,United States,1997,NYSE,SLG
SLG^I,SL Green Realty Corporation Preferred Series I,United States,,NYSE,SLG.I
SLQT,SelectQuote Inc. Common Stock,,2020,NYSE,SLQT
SM,SM Energy Company Common Stock,United States,,NYSE,SM
SMAR,Smartsheet Inc. Class A Common Stock,United States,2018,NYSE,SMAR
SMFG,Sumitomo Mitsui Financial Group Inc Unsponsored American Depositary Shares (Japan),Japan,,NYSE,SMFG
SMG,Scotts Miracle-Gro Company (The) Common Stock,United States,1992,NYSE,SMG
SMHI,SEACOR Marine Holdings Inc. Common Stock ,,2017,NYSE,SMHI
SMLP,Summit Midstream Partners LP Common Units Representing Limited Partner Interests,United States,2012,NYSE,SMLP
SMM,Salient Midstream Common Shares of Beneficial Interest,United States,2012,NYSE,SMM
SMP,Standard Motor Products Inc. Common Stock,United States,,NYSE,SMP
SMWB,Similarweb Ltd. Ordinary Shares,,2021,NYSE,SMWB
SNA,Snap-On Incorporated Common Stock,United States,,NYSE,SNA
SNAP,Snap Inc. Class A Common Stock,United States,2017,NYSE,SNAP
SNDR,Schneider National Inc. Common Stock,United States,2017,NYSE,SNDR
SNII,Supernova Partners Acquisition Company II Ltd. Class A Ordinary Shares,,2021,NYSE,SNII
SNN,Smith & Nephew SNATS Inc. Common Stock,United Kingdom,,NYSE,SNN
SNOW,Snowflake Inc. Class A Common Stock,United States,2020,NYSE,SNOW
SNP,China Petroleum & Chemical Corporation Common Stock,China,,NYSE,SNP
SNPR,Tortoise Acquisition Corp. II Class A Ordinary Shares,United States,2020,NYSE,SNPR
SNR,New Senior Investment Group Inc. Common Stock,United States,2014,NYSE,SNR
SNV,Synovus Financial Corp. Common Stock,United States,,NYSE,SNV
SNV^D,Synovus Financial Corp. Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series D Liquation Preference $25.00 per Share,United States,,NYSE,SNV.D
SNV^E,Synovus Financial Corp. 5.875% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock Series E,United States,,NYSE,SNV.E
SNX,Synnex Corporation Common Stock,United States,2003,NYSE,SNX
SO,Southern Company (The) Common Stock,United States,,NYSE,SO
SOAC,Sustainable Opportunities Acquisition Corp. Class A Ordinary Shares,,2020,NYSE,SOAC
SOGO,Sogou Inc. American Depositary Shares each representing one Class A Ordinary Share,United States,2017,NYSE,SOGO
SOI,Solaris Oilfield Infrastructure Inc. Class A Common Stock,United States,2017,NYSE,SOI
SOJB,Southern Company (The) Series 2016A 5.25% Junior Subordinated Notes due October 1 2076,United States,2016,NYSE,SOJB
SOJC,Southern Company (The) Series 2017B 5.25% Junior Subordinated Notes due December 1 2077,United States,2017,NYSE,SOJC
SOJD,Southern Company (The) Series 2020A 4.95% Junior Subordinated Notes due January 30 2080,United States,2020,NYSE,SOJD
SOJE,Southern Company (The) Series 2020C 4.20% Junior Subordinated Notes due October 15 2060,United States,2020,NYSE,SOJE
SOL,Renesola Ltd. American Depsitary Shares (Each representing 10 shares),China,2008,NYSE,SOL
SOLN,Southern Company (The) 2019 Series A Corporate Units,United States,2019,NYSE,SOLN
SON,Sonoco Products Company Common Stock,United States,,NYSE,SON
SONY,Sony Group Corporation American Depositary Shares ,Japan,,NYSE,SONY
SOR,Source Capital Inc. Common Stock,United States,,NYSE,SOR
SOS,SOS Limited American Depositary Shares,,2017,NYSE,SOS
SPAQ,Spartan Acquisition Corp. III Class A Common Stock,,2021,NYSE,SPAQ
SPB,Spectrum Brands Holdings Inc. Common Stock,United States,,NYSE,SPB
SPCE,Virgin Galactic Holdings Inc. Common Stock,,2017,NYSE,SPCE
SPE,Special Opportunities Fund Inc Common Stock,United States,,NYSE,SPE
SPFR,Jaws Spitfire Acquisition Corporation Class A Ordinary Shares,,2021,NYSE,SPFR
SPG,Simon Property Group Inc. Common Stock,United States,,NYSE,SPG
SPG^J,Simon Property Group Inc. Simon Property Group 8 3/8% Series J Cumulative Redeemable Preferred Stock,United States,,NYSE,SPG.J
SPGI,S&P Global Inc. Common Stock,United States,,NYSE,SPGI
SPGS,Simon Property Group Acquisition Holdings Inc. Class A Common Stock,,2021,NYSE,SPGS
SPH,Suburban Propane Partners L.P. Common Stock,United States,1996,NYSE,SPH
SPLP,Steel Partners Holdings LP LTD PARTNERSHIP UNIT,United States,,NYSE,SPLP
SPLP^A,Steel Partners Holdings LP 6.0% Series A Preferred Units no par value,United States,,NYSE,SPLP.A
SPNT,SiriusPoint Ltd. Common Shares,,2013,NYSE,SPNT
SPNT^B,SiriusPoint Ltd. 8.00% Resettable Fixed Rate Preference Shares Series B $25.00 liquidation preference per share,,,NYSE,SPNT.B
SPNV,Supernova Partners Acquisition Company Inc. Class A Common Stock,United States,2020,NYSE,SPNV
SPOT,Spotify Technology S.A. Ordinary Shares,Luxembourg,2018,NYSE,SPOT
SPR,Spirit Aerosystems Holdings Inc. Common Stock,United States,2006,NYSE,SPR
SPXC,SPX Corporation Common Stock,United States,,NYSE,SPXC
SPXX,Nuveen S&P 500 Dynamic Overwrite Fund,United States,,NYSE,SPXX
SQ,Square Inc. Class A Common Stock,United States,2015,NYSE,SQ
SQM,Sociedad Quimica y Minera S.A. Common Stock,Chile,1993,NYSE,SQM
SQNS,Sequans Communications S.A. American Depositary Shares,France,2011,NYSE,SQNS
SQSP,Squarespace Inc. Class A Common Stock,,2021,NYSE,SQSP
SQZ,SQZ Biotechnologies Company Common Stock,United States,2020,NYSE,SQZ
SR,Spire Inc. Common Stock,United States,,NYSE,SR
SR^A,Spire Inc. Depositary Shares each representing a 1/1000th interest in a share of 5.90% Series A Cumulative Redeemable Perpetual Preferred Stock,United States,,NYSE,SR.A
SRC,Spirit Realty Capital Inc. Common Stock,United States,2013,NYSE,SRC
SRC^A,Spirit Realty Capital Inc. 6.000% Series A Cumulative Redeemable Preferred Stock,United States,,NYSE,SRC.A
SRE,DBA Sempra Common Stock,United States,,NYSE,SRE
SREA,DBA Sempra 5.750% Junior Subordinated Notes due 2079,United States,2019,NYSE,SREA
SRG,Seritage Growth Properties Class A Common Stock,United States,2015,NYSE,SRG
SRG^A,Seritage Growth Properties 7.00% Series A Cumulative Redeemable Preferred Shares of Beneficial Interest,United States,,NYSE,SRG.A
SRI,Stoneridge Inc. Common Stock,United States,1997,NYSE,SRI
SRL,Scully Royalty Ltd.,Canada,,NYSE,SRL
SRLP,Sprague Resources LP Common Units representing Limited Partner Interests,,2013,NYSE,SRLP
SRT,StarTek Inc. Common Stock,United States,1997,NYSE,SRT
SRV,Cushing MLP & Infrastructure Total Return Fund,United States,,NYSE,SRV
SSD,Simpson Manufacturing Company Inc. Common Stock,United States,,NYSE,SSD
SSL,Sasol Ltd. American Depositary Shares,South Africa,,NYSE,SSL
SSTK,Shutterstock Inc. Common Stock,United States,2012,NYSE,SSTK
ST,Sensata Technologies Holding plc Ordinary Shares,Netherlands,2010,NYSE,ST
STAG,Stag Industrial Inc. Common Stock,United States,2011,NYSE,STAG
STAR          ,iStar Inc. Common Stock,United States,,NYSE,STAR          
STAR^D,iStar Inc. Series D Cumulative Redeemable Preferred Stock,United States,,NYSE,STAR.D
STAR^G,iStar Inc. Series G Cumulative Redeemable Preferred Stock,United States,,NYSE,STAR.G
STAR^I,iStar Inc. Series I Cumulative Redeemable Preferred Stock,United States,,NYSE,STAR.I
STC,Stewart Information Services Corporation Common Stock,United States,,NYSE,STC
STE,STERIS plc (Ireland) Ordinary Shares,United States,,NYSE,STE
STEM,Stem Inc. Class A Common Stock,United States,2020,NYSE,STEM
STG,Sunlands Technology Group American Depositary Shares representing Class A ordinary shares,,2018,NYSE,STG
STK,Columbia Seligman Premium Technology Growth Fund Inc,United States,2009,NYSE,STK
STL,Sterling Bancorp,United States,,NYSE,STL
STL^A,Sterling Bancorp Depositary Shares each representing ownership of a 1/40th interest in a share of 6.50% Non-Cumulative Perpetual Preferred Stock Series A,United States,,NYSE,STL.A
STLA,Stellantis N.V. Common Shares,United Kingdom,2014,NYSE,STLA
STM,STMicroelectronics N.V. Common Stock,Switzerland,,NYSE,STM
STN,Stantec Inc Common Stock,Canada,,NYSE,STN
STNG,Scorpio Tankers Inc. Common Shares,Monaco,2010,NYSE,STNG
STON,StoneMor Inc. Common Stock,United States,2004,NYSE,STON
STOR,STORE Capital Corporation Common Stock,United States,2014,NYSE,STOR
STPC,Star Peak Corp II Class A Common Stock,,2021,NYSE,STPC
STRE,Supernova Partners Acquisition Company III Ltd. Class A Ordinary Shares,,2021,NYSE,STRE
STT,State Street Corporation Common Stock,United States,,NYSE,STT
STT^D,State Street Corporation Depositary Shares representing 1/4000th Perpetual Preferred Series D,United States,,NYSE,STT.D
STT^G,State Street Corporation Depositary shares each representing a 1/4000th ownership interest in a share of Fixed-to-Floating Rate Non-Cumulative,United States,,NYSE,STT.G
STVN,Stevanato Group S.p.A. Ordinary Shares,,2021,NYSE,STVN
STWD,STARWOOD PROPERTY TRUST INC. Starwood Property Trust Inc.,United States,2009,NYSE,STWD
STZ,Constellation Brands Inc. Common Stock,United States,,NYSE,STZ
STZ/B,Constellation Brands Inc,United States,,NYSE,STZ/B
SU,Suncor Energy  Inc. Common Stock,Canada,,NYSE,SU
SUI,Sun Communities Inc. Common Stock,United States,1993,NYSE,SUI
SUM,Summit Materials Inc. Class A Common Stock,United States,2015,NYSE,SUM
SUN,Sunoco LP Common Units representing limited partner interests,United States,2012,NYSE,SUN
SUNL,Sunlight Financial Holdings Inc. Class A Common Stock,United States,2021,NYSE,SUNL
SUP,Superior Industries International Inc. Common Stock (DE),United States,,NYSE,SUP
SUPV,Grupo Supervielle S.A. American Depositary Shares each Representing five Class B shares,,2016,NYSE,SUPV
SUZ,Suzano S.A. American Depositary Shares (each representing One Ordinary Share),,2018,NYSE,SUZ
SWBK,Switchback II Corporation Class A Ordinary Shares,,2021,NYSE,SWBK
SWCH,Switch Inc. Class A Common Stock,,2017,NYSE,SWCH
SWI,SolarWinds Corporation Common Stock,United States,2018,NYSE,SWI
SWK,Stanley Black & Decker Inc. Common Stock,United States,,NYSE,SWK
SWM,Schweitzer-Mauduit International Inc. Common Stock,United States,,NYSE,SWM
SWN,Southwestern Energy Company Common Stock,United States,,NYSE,SWN
SWT,Stanley Black & Decker Inc. Corporate Unit,United States,2019,NYSE,SWT
SWX,Southwest Gas Holdings Inc. Common Stock (DE),United States,,NYSE,SWX
SWZ,Swiss Helvetia Fund Inc. (The) Common Stock,United States,,NYSE,SWZ
SXC,SunCoke Energy Inc. Common Stock,United States,2011,NYSE,SXC
SXI,Standex International Corporation Common Stock,United States,,NYSE,SXI
SXT,Sensient Technologies Corporation Common Stock,United States,,NYSE,SXT
SYF,Synchrony Financial Common Stock,United States,2014,NYSE,SYF
SYF^A,Synchrony Financial Depositary Shares each Representing a 1/40th Interest in a Share of 5.625% Fixed Rate Non-Cumulative Perpetual Preferred Stock Series A,United States,,NYSE,SYF.A
SYK,Stryker Corporation Common Stock,United States,,NYSE,SYK
SYY,Sysco Corporation Common Stock,United States,,NYSE,SYY
SZC,Cushing NextGen Infrastructure Income Fund Common Shares of Beneficial Interest,,2012,NYSE,SZC
T,AT&T Inc.,United States,,NYSE,T
T^A,AT&T Inc. Depositary Shares each representing a 1/1000th interest in a share of 5.000% Perpetual Preferred Stock Series A,United States,,NYSE,T.A
T^C,AT&T Inc. Depositary Shares each representing a 1/1000th interest in a share of 4.750% Perpetual Preferred Stock Series C,United States,,NYSE,T.C
TAC,TransAlta Corporation Ordinary Shares,Canada,,NYSE,TAC
TACA,Trepont Acquisition Corp I Class A Ordinary Shares,United States,2021,NYSE,TACA
TAK,Takeda Pharmaceutical Company Limited American Depositary Shares (each representing 1/2 of a share of Common Stock),,2018,NYSE,TAK
TAL,TAL Education Group American Depositary Shares,China,,NYSE,TAL
TALO,Talos Energy Inc. Common Stock,,2018,NYSE,TALO
TAP,Molson Coors Beverage Company Class B Common Stock,Canada,,NYSE,TAP
TARO,Taro Pharmaceutical Industries Ltd. Ordinary Shares,Israel,,NYSE,TARO
TBB,AT&T Inc. 5.350% Global Notes due 2066,United States,2017,NYSE,TBB
TBC,AT&T Inc. 5.625% Global Notes due 2067,United States,2018,NYSE,TBC
TBI,TrueBlue Inc. Common Stock,United States,,NYSE,TBI
TCI,Transcontinental Realty Investors Inc. Common Stock,United States,,NYSE,TCI
TCS,Container Store (The) Common Stock,,2013,NYSE,TCS
TD,Toronto Dominion Bank (The) Common Stock,Canada,,NYSE,TD
TDA,Telephone and Data Systems Inc. 5.875% Senior Notes due 2061,United States,,NYSE,TDA
TDC,Teradata Corporation Common Stock,United States,,NYSE,TDC
TDF,Templeton Dragon Fund Inc. Common Stock,United States,,NYSE,TDF
TDG,Transdigm Group Incorporated Transdigm Group Inc. Common Stock,United States,2006,NYSE,TDG
TDI,Telephone and Data Systems Inc. Sr Nt,United States,,NYSE,TDI
TDOC,Teladoc Health Inc. Common Stock,United States,2015,NYSE,TDOC
TDS,Telephone and Data Systems Inc. Common Shares,United States,,NYSE,TDS
TDS^U,Telephone and Data Systems Inc. Depositary Shares Each Representing a 1/1000th Interest in a 6.625% Series UU Cumulative Redeemable Perpetual Preferred Stock,United States,,NYSE,TDS.U
TDW,Tidewater Inc. Common Stock,United States,2017,NYSE,TDW
TDY,Teledyne Technologies Incorporated Common Stock,United States,,NYSE,TDY
TEAF,Ecofin Sustainable and Social Impact Term Fund,,2019,NYSE,TEAF
TECK,Teck Resources Ltd Ordinary Shares,Canada,,NYSE,TECK
TEF,Telefonica SA Common Stock,Spain,1988,NYSE,TEF
TEI,Templeton Emerging Markets Income Fund Inc. Common Stock,United States,1993,NYSE,TEI
TEL,TE Connectivity Ltd. New Switzerland Registered Shares,Switzerland,,NYSE,TEL
TEN,Tenneco Inc. Class A Voting Common Stock,United States,,NYSE,TEN
TEO,Telecom Argentina SA,Argentina,,NYSE,TEO
TEVA,Teva Pharmaceutical Industries Limited American Depositary Shares,Israel,,NYSE,TEVA
TEX,Terex Corporation Common Stock,United States,,NYSE,TEX
TFC,Truist Financial Corporation Common Stock,United States,,NYSE,TFC
TFC^I,Truist Financial Corporation Depositary Shares,United States,,NYSE,TFC.I
TFC^O,Truist Financial Corporation Depositary Shares Each Representing a 1/1000th Interest in a Share of Series O Non-Cumulative Perpetual Preferred Stock,United States,,NYSE,TFC.O
TFC^R,Truist Financial Corporation Depositary Shares each representing 1/1000th interest in a share of Series R Non-Cumulative Perpetual Preferred Stock,United States,,NYSE,TFC.R
TFII,TFI International Inc. Common Shares,,,NYSE,TFII
TFSA,Terra Income Fund VI 7.00% Notes due 2026,,2021,NYSE,TFSA
TFX,Teleflex Incorporated Common Stock,United States,,NYSE,TFX
TG,Tredegar Corporation Common Stock,United States,,NYSE,TG
TGH,Textainer Group Holdings Limited Common Shares,Bermuda,2007,NYSE,TGH
TGH^A,Textainer Group Holdings Limited Depositary Shares each representing a 1/1000th interest in a share of 7.000% Series A Cumulative Redeemable Perpetual Preference Shares,Bermuda,,NYSE,TGH.A
TGI,Triumph Group Inc. Common Stock,United States,1996,NYSE,TGI
TGNA,TEGNA Inc,United States,,NYSE,TGNA
TGP,Teekay LNG Partners L.P.,Bermuda,2005,NYSE,TGP
TGP^A,Teekay LNG Partners L.P. 9.00% Series A Cumulative Redeemable Perpetual Preferred Units representing limited partner interests,Bermuda,,NYSE,TGP.A
TGP^B,Teekay LNG Partners L.P. 8.50% Series B Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units representing limited partner interests,Bermuda,,NYSE,TGP.B
TGS,Transportadora de Gas del Sur SA TGS Common Stock,Argentina,,NYSE,TGS
TGT,Target Corporation Common Stock,United States,,NYSE,TGT
THC,Tenet Healthcare Corporation Common Stock,United States,,NYSE,THC
THG,Hanover Insurance Group Inc,United States,,NYSE,THG
THO,Thor Industries Inc. Common Stock,United States,,NYSE,THO
THQ,Tekla Healthcare Opportunies Fund Shares of Beneficial Interest,United States,2014,NYSE,THQ
THR,Thermon Group Holdings Inc. Common Stock,United States,2011,NYSE,THR
THS,Treehouse Foods Inc. Common Stock,United States,,NYSE,THS
THW,Tekla World Healthcare Fund Shares of Beneficial Interest,United States,2015,NYSE,THW
TIMB,TIM S.A. American Depositary Shares (Each representing 5 Common Shares) ,,2020,NYSE,TIMB
TINV,Tiga Acquisition Corp. Class A Ordinary Shares,Singapore,2021,NYSE,TINV
TISI,Team Inc. Common Stock,United States,,NYSE,TISI
TIXT,TELUS International (Cda) Inc. Subordinate Voting Shares,,2021,NYSE,TIXT
TJX,TJX Companies Inc. (The) Common Stock,United States,,NYSE,TJX
TK,Teekay Corporation Common Stock,Bermuda,,NYSE,TK
TKC,Turkcell Iletisim Hizmetleri AS Common Stock,Turkey,,NYSE,TKC
TKR,Timken Company (The) Common Stock,United States,,NYSE,TKR
TLGA,TLG Acquisition One Corp. Class A Common Stock,,2021,NYSE,TLGA
TLK,PT Telekomunikasi Indonesia Tbk,Indonesia,,NYSE,TLK
TLYS,Tilly's Inc. Common Stock,United States,2012,NYSE,TLYS
TM,Toyota Motor Corporation Common Stock,Japan,,NYSE,TM
TMAC,The Music Acquisition Corporation Class A Common Stock,,2021,NYSE,TMAC
TME,Tencent Music Entertainment Group American Depositary Shares each representing two Class A Ordinary Shares,,2018,NYSE,TME
TMHC,Taylor Morrison Home Corporation Common Stock,United States,2013,NYSE,TMHC
TMO,Thermo Fisher Scientific Inc Common Stock,United States,,NYSE,TMO
TMST,TimkenSteel Corporation Common Shares,United States,2014,NYSE,TMST
TMX,Terminix Global Holdings Inc. Common Stock,,2014,NYSE,TMX
TNC,Tennant Company Common Stock,United States,,NYSE,TNC
TNET,TriNet Group Inc. Common Stock,,2014,NYSE,TNET
TNK,Teekay Tankers Ltd.,Bermuda,2007,NYSE,TNK
TNL,Travel   Leisure Co. Common  Stock,United States,,NYSE,TNL
TNP,Tsakos Energy Navigation Ltd Common Shares,Greece,2002,NYSE,TNP
TNP^D,Tsakos Energy Navigation Ltd 8.75% Series D Cumulative Redeemable Perpetual Preferred Shares,Greece,,NYSE,TNP.D
TNP^E,Tsakos Energy Navigation Ltd Series E Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Shares par value $1.00,Greece,,NYSE,TNP.E
TNP^F,Tsakos Energy Navigation Ltd Series F Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Shares par value $1.00,Greece,,NYSE,TNP.F
TOL,Toll Brothers Inc. Common Stock,United States,,NYSE,TOL
TPB,Turning Point Brands Inc. Common Stock,United States,2016,NYSE,TPB
TPC,Tutor Perini Corporation Common Stock,United States,,NYSE,TPC
TPGS,TPG Pace Solutions Corp. Class A Ordinary Shares,,2021,NYSE,TPGS
TPGY,TPG Pace Beneficial Finance Corp. Class A Ordinary Shares,United States,2020,NYSE,TPGY
TPH,Tri Pointe Homes Inc. Common Stock,United States,2013,NYSE,TPH
TPL,Texas Pacific Land Corporation Common Stock,United States,,NYSE,TPL
TPR,Tapestry Inc. Common Stock,United States,,NYSE,TPR
TPTA,Terra Property Trust Inc. 6.00% Notes due 2026,,2021,NYSE,TPTA
TPVG,TriplePoint Venture Growth BDC Corp. Common Stock,,2014,NYSE,TPVG
TPX,Tempur Sealy International Inc. Common Stock,United States,2003,NYSE,TPX
TPZ,Tortoise Power and Energy Infrastructure Fund Inc Common Stock,United States,2009,NYSE,TPZ
TR,Tootsie Roll Industries Inc. Common Stock,United States,,NYSE,TR
TRC,Tejon Ranch Co Common Stock,United States,,NYSE,TRC
