Symbol,Name,Country,IPO Year,Exchange,Cleaned Symbol
KXIN,Kaixin Auto Holdings Ordinary Share,China,2017,NASDAQ,KXIN
KYMR,Kymera Therapeutics Inc. Common Stock,United States,2020,NASDAQ,KYMR
KZIA,Kazia Therapeutics Limited American Depositary Shares,Australia,,NASDAQ,KZIA
KZR,Kezar Life Sciences Inc. Common Stock,United States,2018,NASDAQ,KZR
LAAAU,Lakeshore Acquisition I Corp. Unit,China,2021,NASDAQ,LAAAU
LABP,Landos Biopharma Inc. Common Stock,United States,2021,NASDAQ,LABP
LAKE,Lakeland Industries Inc. Common Stock,United States,1986,NASDAQ,LAKE
LAMR,Lamar Advertising Company Class A Common Stock,United States,1996,NASDAQ,LAMR
LANC,Lancaster Colony Corporation Common Stock,United States,,NASDAQ,LANC
LAND,Gladstone Land Corporation Common Stock,United States,2013,NASDAQ,LAND
LANDM,Gladstone Land Corporation 5.00% Series D Cumulative Term Preferred Stock,United States,,NASDAQ,LANDM
LANDO,Gladstone Land Corporation 6.00% Series B Cumulative Redeemable Preferred Stock,United States,,NASDAQ,LANDO
LARK,Landmark Bancorp Inc. Common Stock,United States,,NASDAQ,LARK
LASR,nLIGHT Inc. Common Stock,United States,2018,NASDAQ,LASR
LATN,Union Acquisition Corp. II Ordinary Shares,United States,2019,NASDAQ,LATN
LATNW,Union Acquisition Corp. II Warrant,United States,2019,NASDAQ,LATNW
LAUR,Laureate Education Inc. Class A Common Stock,United States,2017,NASDAQ,LAUR
LAWS,Lawson Products Inc. Common Stock,United States,,NASDAQ,LAWS
LAZR,Luminar Technologies Inc.  Class A Common Stock,United States,2019,NASDAQ,LAZR
LAZY,Lazydays Holdings Inc. Common Stock,United States,,NASDAQ,LAZY
LBAI,Lakeland Bancorp Inc. Common Stock,United States,,NASDAQ,LBAI
LBC,Luther Burbank Corporation Common Stock,United States,2017,NASDAQ,LBC
LBPH,Longboard Pharmaceuticals Inc. Common Stock,United States,2021,NASDAQ,LBPH
LBPS,4D pharma plc American Depositary Shares,United Kingdom,,NASDAQ,LBPS
LBPSW,4D pharma plc Warrant,United Kingdom,,NASDAQ,LBPSW
LBRDA,Liberty Broadband Corporation Class A Common Stock,United States,,NASDAQ,LBRDA
LBRDK,Liberty Broadband Corporation Class C Common Stock,United States,,NASDAQ,LBRDK
LBRDP,Liberty Broadband Corporation Series A Cumulative Redeemable Preferred Stock,United States,,NASDAQ,LBRDP
LBTYA,Liberty Global plc Class A Ordinary Shares,United Kingdom,,NASDAQ,LBTYA
LBTYB,Liberty Global plc Class B Ordinary Shares,United Kingdom,,NASDAQ,LBTYB
LBTYK,Liberty Global plc Class C Ordinary Shares,United Kingdom,,NASDAQ,LBTYK
LCA,Landcadia Holdings IV Inc. Class A Common Stock,United States,2021,NASDAQ,LCA
LCAA,L Catterton Asia Acquisition Corp Class A Ordinary Shares,Singapore,2021,NASDAQ,LCAA
LCAAU,L Catterton Asia Acquisition Corp Units,Singapore,2021,NASDAQ,LCAAU
LCAAW,L Catterton Asia Acquisition Corp Warrant,Singapore,2021,NASDAQ,LCAAW
LCAHU,Landcadia Holdings IV Inc. Units,United States,2021,NASDAQ,LCAHU
LCAHW,Landcadia Holdings IV Inc. Warrant ,United States,2021,NASDAQ,LCAHW
LCAP,Lionheart Acquisition Corp. II Class A Common Stock,United States,2020,NASDAQ,LCAP
LCAPU,Lionheart Acquisition Corp. II Unit,United States,2020,NASDAQ,LCAPU
LCAPW,Lionheart Acquisition Corp. II Warrant,United States,2020,NASDAQ,LCAPW
LCNB,LCNB Corporation Common Stock,United States,,NASDAQ,LCNB
LCUT,Lifetime Brands Inc. Common Stock,United States,1991,NASDAQ,LCUT
LDHA,LDH Growth Corp I Class A Ordinary Shares,United States,2021,NASDAQ,LDHA
LDHAU,LDH Growth Corp I Units,United States,2021,NASDAQ,LDHAU
LDHAW,LDH Growth Corp I Warrant,United States,2021,NASDAQ,LDHAW
LE,Lands' End Inc. Common Stock,United States,,NASDAQ,LE
LECO,Lincoln Electric Holdings Inc. Common Shares,United States,,NASDAQ,LECO
LEDS,SemiLEDS Corporation Common Stock,Taiwan,2010,NASDAQ,LEDS
LEE,Lee Enterprises Incorporated Common Stock,United States,,NASDAQ,LEE
LEGA,Lead Edge Growth Opportunities Ltd Class A Ordinary Shares,United States,2021,NASDAQ,LEGA
LEGAU,Lead Edge Growth Opportunities Ltd Units,United States,2021,NASDAQ,LEGAU
LEGAW,Lead Edge Growth Opportunities Ltd Warrant,United States,2021,NASDAQ,LEGAW
LEGH,Legacy Housing Corporation Common Stock (TX),United States,2018,NASDAQ,LEGH
LEGN,Legend Biotech Corporation American Depositary Shares,United States,2020,NASDAQ,LEGN
LEGO,Legato Merger Corp. Common stock,United States,2021,NASDAQ,LEGO
LEGOU,Legato Merger Corp. Units,United States,2021,NASDAQ,LEGOU
LEGOW,Legato Merger Corp. Warrant,United States,2021,NASDAQ,LEGOW
LESL,Leslie's Inc. Common Stock,United States,2020,NASDAQ,LESL
LEVL,Level One Bancorp Inc. Common Stock,United States,2018,NASDAQ,LEVL
LEVLP,Level One Bancorp Inc. Depositary Shares Each Representing a 1/100th Interest in a Share of 7.50% Non-Cumulative Perpetual Preferred Stock Series B,United States,,NASDAQ,LEVLP
LEXX,Lexaria Bioscience Corp. Common Stock,Canada,,NASDAQ,LEXX
LEXXW,Lexaria Bioscience Corp. Warrant,Canada,,NASDAQ,LEXXW
LFMD,LifeMD Inc. Common Stock,United States,,NASDAQ,LFMD
LFST,LifeStance Health Group Inc. Common Stock,United States,2021,NASDAQ,LFST
LFTR,Lefteris Acquisition Corp. Class A Common Stock,United States,2020,NASDAQ,LFTR
LFTRU,Lefteris Acquisition Corp. Unit,United States,2020,NASDAQ,LFTRU
LFTRW,Lefteris Acquisition Corp. Warrant,United States,2020,NASDAQ,LFTRW
LFUS,Littelfuse Inc. Common Stock,United States,,NASDAQ,LFUS
LFVN,Lifevantage Corporation Common Stock (Delaware),United States,,NASDAQ,LFVN
LGAC,Lazard Growth Acquisition Corp. I Ordinary Shares,,2021,NASDAQ,LGAC
LGACU,Lazard Growth Acquisition Corp. I Units,,2021,NASDAQ,LGACU
LGACW,Lazard Growth Acquisition Corp. I Warrants,,2021,NASDAQ,LGACW
LGHL,Lion Group Holding Ltd. American Depositary Share,China,,NASDAQ,LGHL
LGHLW,Lion Group Holding Ltd. Warrant,China,,NASDAQ,LGHLW
LGIH,LGI Homes Inc. Common Stock,United States,2013,NASDAQ,LGIH
LGND,Ligand Pharmaceuticals Incorporated Common Stock,United States,,NASDAQ,LGND
LGO,Largo Resources Ltd. Common Shares,Canada,,NASDAQ,LGO
LGVN,Longeveron Inc. Class A Common Stock,United States,2021,NASDAQ,LGVN
LHAA,Lerer Hippeau Acquisition Corp. Class A Common Stock,United States,2021,NASDAQ,LHAA
LHCG,LHC Group Common Stock,United States,2005,NASDAQ,LHCG
LHDX,Lucira Health Inc. Common Stock,United States,2021,NASDAQ,LHDX
LI,Li Auto Inc. American Depositary Shares,China,2020,NASDAQ,LI
LIFE,aTyr Pharma Inc. Common Stock,United States,2015,NASDAQ,LIFE
LILA,Liberty Latin America Ltd. Class A Common Stock,United States,,NASDAQ,LILA
LILAK,Liberty Latin America Ltd. Class C Common Stock,United States,,NASDAQ,LILAK
LINC,Lincoln Educational Services Corporation Common Stock,United States,2005,NASDAQ,LINC
LIND,Lindblad Expeditions Holdings Inc. Common Stock,United States,2013,NASDAQ,LIND
LINK,Interlink Electronics Inc. Common Stock,United States,,NASDAQ,LINK
LIQT,LiqTech International Inc. Common Stock,Denmark,,NASDAQ,LIQT
LITE,Lumentum Holdings Inc. Common Stock,United States,,NASDAQ,LITE
LITTU,Logistics Innovation Technologies Corp. Units,United States,2021,NASDAQ,LITTU
LIVE,Live Ventures Incorporated Common Stock,United States,,NASDAQ,LIVE
LIVK,LIV Capital Acquisition Corp. Class A Ordinary Shares,Mexico,2020,NASDAQ,LIVK
LIVKW,LIV Capital Acquisition Corp. Warrant,Mexico,2020,NASDAQ,LIVKW
LIVN,LivaNova PLC Ordinary Shares,United Kingdom,,NASDAQ,LIVN
LIVX,LiveXLive Media Inc. Common Stock,United States,,NASDAQ,LIVX
LIXT,Lixte Biotechnology Holdings Inc. Common Stock,United States,,NASDAQ,LIXT
LIXTW,Lixte Biotechnology Holdings Inc. Warrants,United States,,NASDAQ,LIXTW
LIZI,LIZHI INC. American Depositary Shares,China,2020,NASDAQ,LIZI
LJAQ,LightJump Acquisition Corporation Common Stock,United States,2021,NASDAQ,LJAQ
LJAQU,LightJump Acquisition Corporation Unit,United States,2021,NASDAQ,LJAQU
LJAQW,LightJump Acquisition Corporation Warrant,United States,2021,NASDAQ,LJAQW
LJPC,La Jolla Pharmaceutical Company Common Stock,United States,1994,NASDAQ,LJPC
LKCO,Luokung Technology Corp Ordinary Shares,China,,NASDAQ,LKCO
LKFN,Lakeland Financial Corporation Common Stock,United States,,NASDAQ,LKFN
LKQ,LKQ Corporation Common Stock,United States,,NASDAQ,LKQ
LLNW,Limelight Networks Inc. Common Stock,United States,2007,NASDAQ,LLNW
LMACA,Liberty Media Acquisition Corporation Series A Common Stock,United States,2021,NASDAQ,LMACA
LMACU,Liberty Media Acquisition Corporation Unit,United States,2021,NASDAQ,LMACU
LMACW,Liberty Media Acquisition Corporation Warrants,United States,2021,NASDAQ,LMACW
LMAO,LMF Acquisition Opportunities Inc. Class A common stock,United States,2021,NASDAQ,LMAO
LMAOU,LMF Acquisition Opportunities Inc. Unit,United States,2021,NASDAQ,LMAOU
LMAOW,LMF Acquisition Opportunities Inc. Warrant,United States,2021,NASDAQ,LMAOW
LMAT,LeMaitre Vascular Inc. Common Stock,United States,2006,NASDAQ,LMAT
LMB,Limbach Holdings Inc. Common Stock,United States,,NASDAQ,LMB
LMFA,LM Funding America Inc. Common Stock,United States,2015,NASDAQ,LMFA
LMNL,Liminal BioSciences Inc. Common Shares,Canada,,NASDAQ,LMNL
LMNR,Limoneira Co Common Stock,United States,,NASDAQ,LMNR
LMPX,LMP Automotive Holdings Inc. Common Stock,United States,2019,NASDAQ,LMPX
LMRK,Landmark Infrastructure Partners LP Common Units,United States,2014,NASDAQ,LMRK
LMRKN,Landmark Infrastructure Partners LP 7% Series C Fltg/Fxd Perpetual Conv Preferred Stock,United States,,NASDAQ,LMRKN
LMRKO,Landmark Infrastructure Partners LP Perpetual Preferred Units Series B 7.90%,United States,,NASDAQ,LMRKO
LMRKP,Landmark Infrastructure Partners LP 8.00% Series A Cumulative Redeemable Perpetual Preferred Units,United States,,NASDAQ,LMRKP
LMST,Limestone Bancorp Inc. Common Stock,United States,,NASDAQ,LMST
LNDC,Landec Corporation Common Stock (DE),United States,1996,NASDAQ,LNDC
LNSR,LENSAR Inc. Common Stock,United States,,NASDAQ,LNSR
LNT,Alliant Energy Corporation Common Stock,United States,,NASDAQ,LNT
LNTH,Lantheus Holdings Inc. Common Stock,United States,2015,NASDAQ,LNTH
LOAN,Manhattan Bridge Capital Inc,United States,,NASDAQ,LOAN
LOB,Live Oak Bancshares Inc. Common Stock,United States,2015,NASDAQ,LOB
LOCO,El Pollo Loco Holdings Inc. Common Stock,United States,2014,NASDAQ,LOCO
LOGC,LogicBio Therapeutics Inc. Common Stock,United States,2018,NASDAQ,LOGC
LOGI,Logitech International S.A. Ordinary Shares,United States,1997,NASDAQ,LOGI
LOOP,Loop Industries Inc. Common Stock,Canada,,NASDAQ,LOOP
LOPE,Grand Canyon Education Inc. Common Stock,United States,2008,NASDAQ,LOPE
LORL,Loral Space and Communications Inc. Common Stock,United States,,NASDAQ,LORL
LOTZ,CarLotz Inc. Class A Common Stock,United States,2019,NASDAQ,LOTZ
LOTZW,CarLotz Inc. Warrant,United States,2019,NASDAQ,LOTZW
LOVE,The Lovesac Company Common Stock,United States,2018,NASDAQ,LOVE
LPCN,Lipocine Inc. Common Stock,United States,,NASDAQ,LPCN
LPLA,LPL Financial Holdings Inc. Common Stock,United States,2010,NASDAQ,LPLA
LPRO,Open Lending Corporation Class A Common Stock,United States,,NASDAQ,LPRO
LPSN,LivePerson Inc. Common Stock,United States,2000,NASDAQ,LPSN
LPTH,LightPath Technologies Inc. Class A Common Stock,United States,1996,NASDAQ,LPTH
LPTX,Leap Therapeutics Inc. Common Stock,United States,,NASDAQ,LPTX
LQDA,Liquidia Corporation Common Stock,United States,2018,NASDAQ,LQDA
LQDT,Liquidity Services Inc. Common Stock,United States,2006,NASDAQ,LQDT
LRCX,Lam Research Corporation Common Stock,United States,1984,NASDAQ,LRCX
LRFC,Logan Ridge Finance Corporation Common Stock,United States,2013,NASDAQ,LRFC
LRMR,Larimar Therapeutics Inc. Common Stock,United States,2014,NASDAQ,LRMR
LSAQ,LifeSci Acquisition II Corp. Common Stock,United States,2020,NASDAQ,LSAQ
LSBK,Lake Shore Bancorp Inc. Common Stock,United States,,NASDAQ,LSBK
LSCC,Lattice Semiconductor Corporation Common Stock,United States,,NASDAQ,LSCC
LSEA,Landsea Homes Corporation Common Stock,United States,2018,NASDAQ,LSEA
LSEAW,Landsea Homes Corporation Warrant,United States,2018,NASDAQ,LSEAW
LSTR,Landstar System Inc. Common Stock,United States,1993,NASDAQ,LSTR
LSXMA,Liberty Media Corporation Series A Liberty SiriusXM Common Stock,United States,,NASDAQ,LSXMA
LSXMB,Liberty Media Corporation Series B Liberty SiriusXM Common Stock,United States,,NASDAQ,LSXMB
LSXMK,Liberty Media Corporation Series C Liberty SiriusXM Common Stock,United States,,NASDAQ,LSXMK
LTBR,Lightbridge Corporation Common Stock,United States,,NASDAQ,LTBR
LTCH,Latch Inc. Common Stock,United States,2020,NASDAQ,LTCH
LTCHW,Latch Inc. Warrant expiring 6/4/2026,United States,2020,NASDAQ,LTCHW
LTRN,Lantern Pharma Inc. Common Stock,United States,2020,NASDAQ,LTRN
LTRPA,Liberty TripAdvisor Holdings Inc. Series A Common Stock,United States,,NASDAQ,LTRPA
LTRPB,Liberty TripAdvisor Holdings Inc. Series B Common Stock,United States,,NASDAQ,LTRPB
LTRX,Lantronix Inc. Common Stock,United States,2000,NASDAQ,LTRX
LULU,lululemon athletica inc. Common Stock,Canada,2007,NASDAQ,LULU
LUMO,Lumos Pharma Inc. Common Stock,United States,2011,NASDAQ,LUMO
LUNA,Luna Innovations Incorporated Common Stock,United States,2006,NASDAQ,LUNA
LUNG,Pulmonx Corporation Common Stock,United States,2020,NASDAQ,LUNG
LUXA,Lux Health Tech Acquisition Corp. Class A Common Stock,United States,2020,NASDAQ,LUXA
LUXAU,Lux Health Tech Acquisition Corp. Units,United States,2020,NASDAQ,LUXAU
LUXAW,Lux Health Tech Acquisition Corp. Warrants,United States,2020,NASDAQ,LUXAW
LVOX,LiveVox Holding Inc. Class A Common Stock,United States,2021,NASDAQ,LVOX
LVOXU,LiveVox Holding Inc. Unit,United States,2021,NASDAQ,LVOXU
LVOXW,LiveVox Holding Inc. Warrant,United States,2021,NASDAQ,LVOXW
LVRA,Levere Holdings Corp. Class A Ordinary Shares,Cayman Islands,2021,NASDAQ,LVRA
LVRAU,Levere Holdings Corp. Unit,Cayman Islands,2021,NASDAQ,LVRAU
LVRAW,Levere Holdings Corp. Warrant,Cayman Islands,2021,NASDAQ,LVRAW
LVTX,LAVA Therapeutics N.V. Ordinary Shares,Netherlands,2021,NASDAQ,LVTX
LWAC,Locust Walk Acquisition Corp. Class A Common Stock,United States,2021,NASDAQ,LWAC
LWACU,Locust Walk Acquisition Corp. Unit,United States,2021,NASDAQ,LWACU
LWACW,Locust Walk Acquisition Corp. Warrant,United States,2021,NASDAQ,LWACW
LWAY,Lifeway Foods Inc. Common Stock,United States,,NASDAQ,LWAY
LX,LexinFintech Holdings Ltd. American Depositary Shares,China,2017,NASDAQ,LX
LXEH,Lixiang Education Holding Co. Ltd. American Depositary Shares,China,2020,NASDAQ,LXEH
LXRX,Lexicon Pharmaceuticals Inc. Common Stock,United States,,NASDAQ,LXRX
LYEL,Lyell Immunopharma Inc. Common Stock,United States,2021,NASDAQ,LYEL
LYFT,Lyft Inc. Class A Common Stock,United States,2019,NASDAQ,LYFT
LYL,Dragon Victory International Limited Ordinary Shares,China,2017,NASDAQ,LYL
LYRA,Lyra Therapeutics Inc. Common Stock,United States,2020,NASDAQ,LYRA
LYTS,LSI Industries Inc. Common Stock,United States,1985,NASDAQ,LYTS
LZ,LegalZoom.com Inc. Common Stock,United States,2021,NASDAQ,LZ
MAAC,Montes Archimedes Acquisition Corp. Class A Common Stock,United States,2020,NASDAQ,MAAC
MAACU,Montes Archimedes Acquisition Corp. Unit,United States,2020,NASDAQ,MAACU
MAACW,Montes Archimedes Acquisition Corp. Warrant,United States,2020,NASDAQ,MAACW
MACA,Moringa Acquisition Corp Class A Ordinary Shares,United States,2021,NASDAQ,MACA
MACAU,Moringa Acquisition Corp Units,United States,2021,NASDAQ,MACAU
MACAW,Moringa Acquisition Corp Warrant,United States,2021,NASDAQ,MACAW
MACK,Merrimack Pharmaceuticals Inc. Common Stock,United States,2012,NASDAQ,MACK
MACQ,MCAP Acquisition Corporation Class A Common Stock,United States,2021,NASDAQ,MACQ
MACQU,MCAP Acquisition Corporation Unit,United States,2021,NASDAQ,MACQU
MACQW,MCAP Acquisition Corporation Warrants,United States,2021,NASDAQ,MACQW
MACU,Mallard Acquisition Corp. Common stock,United States,2020,NASDAQ,MACU
MACUU,Mallard Acquisition Corp. Unit,United States,2020,NASDAQ,MACUU
MACUW,Mallard Acquisition Corp. Warrant,United States,2020,NASDAQ,MACUW
MAGS,Magal Security Systems Ltd. Ordinary Shares,Israel,1993,NASDAQ,MAGS
MANH,Manhattan Associates Inc. Common Stock,United States,1998,NASDAQ,MANH
MANT,ManTech International Corporation Common Stock $0.01 Par Value,United States,2002,NASDAQ,MANT
MAPS,WM Technology Inc. Class A Common Stock ,United States,2019,NASDAQ,MAPS
MAPSW,WM Technology Inc. Warrants ,United States,2019,NASDAQ,MAPSW
MAQC,Maquia Capital Acquisition Corporation Class A Common Stock,United States,2021,NASDAQ,MAQC
MAQCU,Maquia Capital Acquisition Corporation Unit,United States,2021,NASDAQ,MAQCU
MAQCW,Maquia Capital Acquisition Corporation Warrant,United States,2021,NASDAQ,MAQCW
MAR,Marriott International Class A Common Stock,United States,,NASDAQ,MAR
MARA,Marathon Digital Holdings Inc. Common Stock,United States,,NASDAQ,MARA
MARK,Remark Holdings Inc. Common Stock,United States,,NASDAQ,MARK
MARPS,Marine Petroleum Trust Units of Beneficial Interest,United States,,NASDAQ,MARPS
MASI,Masimo Corporation Common Stock,United States,2007,NASDAQ,MASI
MASS,908 Devices Inc. Common Stock,United States,2020,NASDAQ,MASS
MAT,Mattel Inc. Common Stock,United States,,NASDAQ,MAT
MATW,Matthews International Corporation Class A Common Stock,United States,1994,NASDAQ,MATW
MAXN,Maxeon Solar Technologies Ltd. Ordinary Shares,Singapore,,NASDAQ,MAXN
MAYS,J. W. Mays Inc. Common Stock,United States,,NASDAQ,MAYS
MBCN,Middlefield Banc Corp. Common Stock,United States,,NASDAQ,MBCN
MBII,Marrone Bio Innovations Inc. Common Stock,United States,2013,NASDAQ,MBII
MBIN,Merchants Bancorp Common Stock,United States,2017,NASDAQ,MBIN
MBINN,Merchants Bancorp Depositary Shares Preferred Series C,United States,,NASDAQ,MBINN
MBINO,Merchants Bancorp Depositary Shares Each Representing a 1/40th Interest in a Share of Series B  Fixed-to-Floating Rate,United States,,NASDAQ,MBINO
MBINP,Merchants Bancorp 7.00% Fixed-to-Floating Rate Series A Non-Cumulative Perpetual Preferred Stock,United States,,NASDAQ,MBINP
MBIO,Mustang Bio Inc. Common Stock,United States,,NASDAQ,MBIO
MBNKP,Medallion Bank Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series F,United States,2019,NASDAQ,MBNKP
MBOT,Microbot Medical Inc. Common Stock,Israel,,NASDAQ,MBOT
MBRX,Moleculin Biotech Inc. Common Stock,United States,2016,NASDAQ,MBRX
MBTC,Nocturne Acquisition Corporation Ordinary Shares,United States,2021,NASDAQ,MBTC
MBTCR,Nocturne Acquisition Corporation Right,United States,2021,NASDAQ,MBTCR
MBTCU,Nocturne Acquisition Corporation Unit,United States,2021,NASDAQ,MBTCU
MBUU,Malibu Boats Inc. Class A Common Stock,United States,2014,NASDAQ,MBUU
MBWM,Mercantile Bank Corporation Common Stock,United States,1998,NASDAQ,MBWM
MCAD,Mountain Crest Acquisition Corp. II Common Stock,United States,2021,NASDAQ,MCAD
MCADR,Mountain Crest Acquisition Corp. II Right,United States,2021,NASDAQ,MCADR
MCADU,Mountain Crest Acquisition Corp. II Unit,United States,2021,NASDAQ,MCADU
MCAE,Mountain Crest Acquisition Corp. III Common Stock,United States,2021,NASDAQ,MCAE
MCAER,Mountain Crest Acquisition Corp. III Right,United States,2021,NASDAQ,MCAER
MCAEU,Mountain Crest Acquisition Corp. III Unit,United States,2021,NASDAQ,MCAEU
MCAFU,Mountain Crest Acquisition Corp. IV Unit,United States,2021,NASDAQ,MCAFU
MCBC,Macatawa Bank Corporation Common Stock,United States,,NASDAQ,MCBC
MCBS,MetroCity Bankshares Inc. Common Stock,United States,2019,NASDAQ,MCBS
MCFE,McAfee Corp. Class A Common Stock,United States,2020,NASDAQ,MCFE
MCFT,MasterCraft Boat Holdings Inc. Common Stock,United States,2015,NASDAQ,MCFT
MCHP,Microchip Technology Incorporated Common Stock,United States,1993,NASDAQ,MCHP
MCHX,Marchex Inc. Class B Common Stock,United States,2004,NASDAQ,MCHX
MCMJ,Merida Merger Corp. I Common Stock,United States,2019,NASDAQ,MCMJ
MCMJW,Merida Merger Corp. I Warrant,United States,2019,NASDAQ,MCMJW
MCRB,Seres Therapeutics Inc. Common Stock,United States,2015,NASDAQ,MCRB
MCRI,Monarch Casino & Resort Inc. Common Stock,United States,1993,NASDAQ,MCRI
MDB,MongoDB Inc. Class A Common Stock,United States,2017,NASDAQ,MDB
MDCA,MDC Partners Inc. CL A Subordinate Voting Shares,Canada,,NASDAQ,MDCA
MDGL,Madrigal Pharmaceuticals Inc. Common Stock,United States,,NASDAQ,MDGL
MDGS,Medigus Ltd. American Depositary Shares,Israel,,NASDAQ,MDGS
MDGSW,Medigus Ltd. Series C Warrant,Israel,,NASDAQ,MDGSW
MDIA,Mediaco Holding Inc. Class A Common Stock ,United States,,NASDAQ,MDIA
MDJH,MDJM LTD Ordinary Share,China,2019,NASDAQ,MDJH
MDLZ,Mondelez International Inc. Class A Common Stock,United States,,NASDAQ,MDLZ
MDNA,Medicenna Therapeutics Corp. Common Shares,Canada,,NASDAQ,MDNA
MDRR,Medalist Diversified REIT Inc. Common Stock,United States,2018,NASDAQ,MDRR
MDRRP,Medalist Diversified REIT Inc. Series A Cumulative Redeemable Preferred Stock,United States,,NASDAQ,MDRRP
MDRX,Allscripts Healthcare Solutions Inc. Common Stock,United States,,NASDAQ,MDRX
MDVL,MedAvail Holdings Inc. Common Stock,United States,,NASDAQ,MDVL
MDWD,MediWound Ltd. Ordinary Shares,Israel,2014,NASDAQ,MDWD
MDWT,Midwest Holding Inc. Common Stock,United States,,NASDAQ,MDWT
MDXG,MiMedx Group Inc Common Stock,United States,,NASDAQ,MDXG
ME,23andMe Holding Co. Class A Common Stock,United States,,NASDAQ,ME
MEDP,Medpace Holdings Inc. Common Stock,United States,2016,NASDAQ,MEDP
MEDS,TRxADE HEALTH Inc. Common Stock,United States,,NASDAQ,MEDS
MEIP,MEI Pharma Inc. Common Stock,United States,,NASDAQ,MEIP
MELI,MercadoLibre Inc. Common Stock,Argentina,2007,NASDAQ,MELI
MEOH,Methanex Corporation Common Stock,Canada,,NASDAQ,MEOH
MERC,Mercer International Inc. Common Stock,Canada,,NASDAQ,MERC
MESA,Mesa Air Group Inc. Common Stock,United States,2018,NASDAQ,MESA
MESO,Mesoblast Limited American Depositary Shares,Australia,2015,NASDAQ,MESO
METC,Ramaco Resources Inc. Common Stock,United States,2017,NASDAQ,METC
METCL,Ramaco Resources Inc. 9.00% Senior Notes due 2026,United States,,NASDAQ,METCL
METX,Meten EdtechX Education Group Ltd. Ordinary Shares,China,,NASDAQ,METX
METXW,Meten EdtechX Education Group Ltd. Warrant,China,,NASDAQ,METXW
MEUSW,23andMe Holding Co. Warrant,United States,,NASDAQ,MEUSW
MF,Missfresh Limited American Depositary Shares,China,2021,NASDAQ,MF
MFH,Mercurity Fintech Holding Inc. ADS,China,2015,NASDAQ,MFH
MFIN,Medallion Financial Corp. Common Stock,United States,,NASDAQ,MFIN
MFNC,Mackinac Financial Corporation Common Stock,United States,,NASDAQ,MFNC
MGEE,MGE Energy Inc,United States,,NASDAQ,MGEE
MGI,Moneygram International Inc. Common Stock,United States,,NASDAQ,MGI
MGIC,Magic Software Enterprises Ltd. Ordinary Shares,Israel,1991,NASDAQ,MGIC
MGLN,Magellan Health Inc. Common Stock,United States,,NASDAQ,MGLN
MGNI,Magnite Inc. Common Stock,United States,,NASDAQ,MGNI
MGNX,MacroGenics Inc. Common Stock,United States,2013,NASDAQ,MGNX
MGPI,MGP Ingredients Inc.,United States,,NASDAQ,MGPI
MGRC,McGrath RentCorp Common Stock,United States,1984,NASDAQ,MGRC
MGTA,Magenta Therapeutics Inc. Common Stock,United States,2018,NASDAQ,MGTA
MGTX,MeiraGTx Holdings plc Ordinary Shares,United States,2018,NASDAQ,MGTX
MGYR,Magyar Bancorp Inc. Common Stock,United States,,NASDAQ,MGYR
MHLD,Maiden Holdings Ltd.,Bermuda,,NASDAQ,MHLD
MICT,MICT Inc. Common Stock,United States,,NASDAQ,MICT
MIDD,Middleby Corporation (The) Common Stock,United States,,NASDAQ,MIDD
MILE,Metromile Inc. Common Stock,United States,2020,NASDAQ,MILE
MILEW,Metromile Inc. Warrant ,United States,2020,NASDAQ,MILEW
MIME,Mimecast Limited Ordinary Shares,United Kingdom,2015,NASDAQ,MIME
MIND,MIND Technology Inc. Common Stock (DE),United States,1994,NASDAQ,MIND
MINDP,MIND Technology Inc. Series A 9.00% Series A Cumulative Preferred Stock (DE),United States,,NASDAQ,MINDP
MINM,Minim Inc. Common Stock,United States,,NASDAQ,MINM
MIRM,Mirum Pharmaceuticals Inc. Common Stock,United States,2019,NASDAQ,MIRM
MIRO,Miromatrix Medical Inc. Common Stock,United States,2021,NASDAQ,MIRO
MIST,Milestone Pharmaceuticals Inc. Common Shares,Canada,2019,NASDAQ,MIST
MITAU,Coliseum Acquisition Corp. Unit,United States,2021,NASDAQ,MITAU
MITC,MeaTech 3D Ltd. American Depositary Shares,Israel,2021,NASDAQ,MITC
MITK,Mitek Systems Inc. Common Stock,United States,,NASDAQ,MITK
MITO,Stealth BioTherapeutics Corp. ADS,United States,2019,NASDAQ,MITO
MKD,Molecular Data Inc. American Depositary Shares,China,2019,NASDAQ,MKD
MKSI,MKS Instruments Inc. Common Stock,United States,1999,NASDAQ,MKSI
MKTX,MarketAxess Holdings Inc. Common Stock,United States,2004,NASDAQ,MKTX
MKTY,Mechanical Technology Incorporated Common Stock (Nevada),United States,,NASDAQ,MKTY
MLAB,Mesa Laboratories Inc. Common Stock,United States,,NASDAQ,MLAB
MLAC,Malacca Straits Acquisition Company Limited Class A Ordinary Shares,Hong Kong,2020,NASDAQ,MLAC
MLACU,Malacca Straits Acquisition Company Limited Units,Hong Kong,2020,NASDAQ,MLACU
MLACW,Malacca Straits Acquisition Company Limited Warrants,Hong Kong,2020,NASDAQ,MLACW
MLCO,Melco Resorts & Entertainment Limited American Depositary Shares,Hong Kong,,NASDAQ,MLCO
MLHR,Herman Miller Inc. Common Stock,United States,,NASDAQ,MLHR
MLVF,Malvern Bancorp Inc. Common Stock,United States,,NASDAQ,MLVF
